id,year,section,section_name,difficulty,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,created_at,trade,country
y1_Sf_Can_Q2059,1,5,CALCULATIONS AND SCIENCE,medium,WHAT IS THE TOTAL WATER PRESSURE IN PSI EXERTED AT THE BASE OF A WATER COLUMN THAT IS 200 FEET HIGH?,43.3 psi,100 psi,200 psi,87 psi,D,"Correct Answer: D
 A water column 200' ft high exerts 87 psi of pressure at its base.
 
 Why Other Options Are Wrong
 A, B, C) These options are incorrect for this question.",First Year Guide - Electricity & Physics,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2060,1,5,CALCULATIONS AND SCIENCE,medium,WHAT IS THE STANDARD DIMENSION OF A HOT WATER TANK FLUE?,75 mm,150 mm,125 mm,100 mm,D,"Correct Answer: D
 The standard dimension for a hot water tank flue is 100mm. # Section 10 - Drawings, Symbols & Plans
 
 Why Other Options Are Wrong
 A, B, C) These options are incorrect for this question.",First Year Guide - Electricity & Physics,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2061,1,4,DRAWINGS AND SPECIFICATIONS,medium,HOW MANY TIMES CAN YOU SECTION A CIRCLE BEFORE YOU NEED TO USE A COMPASS TO COMPLETE THE LAYOUT?,2 times,6 times,4 times,8 times,C,"Correct Answer: C
 You can section a circle 4 times before needing a compass.
 
 Why Other Options Are Wrong
 A, B, D) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2062,1,4,DRAWINGS AND SPECIFICATIONS,medium,"ON A TECHNICAL DRAWING, WHAT DOES A LIGHT SOLID LINE WITH ARROWHEADS AT BOTH ENDS REPRESENT?",A hidden line showing features behind visible surfaces,A dimension line indicating a measured distance between two points,A centerline showing the axis of a symmetrical feature,A break line showing the drawing has been shortened,B,"Correct Answer: B
 A light solid line with arrowheads at both ends is called a Dimension Line - it indicates a measured distance between two points on the drawing.
 
 Why Other Options Are Wrong
 A, C, D) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2063,1,4,DRAWINGS AND SPECIFICATIONS,medium,"ON A PIPING DRAWING, WHAT TYPE OF LINE IS USED TO SHOW WHERE A SECTION CUT IS TAKEN OR WHAT IS BEING VIEWED?",A centerline showing the pipe run axis,A cutting plane line — shows where an imaginary cut is made to reveal interior details,A dimension line with arrowheads at each end,A match line used to join adjoining piping drawings,B,"Correct Answer: B
 This is called a Cutting Plane Line ""-- - --"" it shows where an imaginary cut is made through an object to reveal its interior.\
 
 Why Other Options Are Wrong
 A, C, D) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2064,1,4,DRAWINGS AND SPECIFICATIONS,medium,"ON A SINGLE-LINE PIPING PLAN VIEW DRAWING, WHAT DOES THE DRAWING STYLE REPRESENT?",A flow arrow showing the direction of electrical conduit installation,A flow arrow indicating the pipe insulation type required,A flow arrow on the drawing indicating required pipe support type,"The piping system viewed from directly above, shown in simplified single-line format",D,"Correct Answer: D
 A plan view of a single line drawing represents the piping system as viewed from directly above, showing the layout in a simplified single-line format.
 
 Why Other Options Are Wrong
 A, B, C) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2065,1,4,DRAWINGS AND SPECIFICATIONS,medium,"ON A PIPING ISOMETRIC DRAWING, WHICH SPECIFIC PIPE FITTING SYMBOL IS SHOWN WHEN A TEE FITTING IS GOING AWAY FROM THE VIEWER?",A circle with lines indicating direction away from the viewer,A solid filled circle at the tee branch point,A dashed rectangle indicating the hidden branch connection,An arrow pointing into the page at the tee location,A,"Correct Answer: A
 When a Tee is going away from the viewer on a piping drawing, it is shown as a Tee going away symbol - represented by a circle with lines indicating direction away from the viewer.
 
 Why Other Options Are Wrong
 B, C, D) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2066,1,4,DRAWINGS AND SPECIFICATIONS,medium,WHICH TYPE OF PIPING DRAWING USES ALL WELDED FITTINGS AND HOW ARE THEY REPRESENTED ON THE DRAWING?,An isometric drawing with socket weld symbols shown as circles,A plan view drawing with weld symbols at each fitting connection,A spool drawing with butt weld symbols at each joint location,An orthographic drawing with triangle symbols at weld fittings,A,"Correct Answer: A
 An isometric drawing that uses all welded fittings is represented with socket weld symbols shown as circles on the drawing.
 
 Why Other Options Are Wrong
 B, C, D) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2067,1,4,DRAWINGS AND SPECIFICATIONS,medium,WHAT IS USED AS THE REFERENCE POINT FOR MEASURING GEODETIC ELEVATIONS IN SURVEYING?,Sea level at 0 elevation,The lowest point of the building foundation,An established benchmark on the job site,The centerline of the main process pipe,A,"Correct Answer: A
 Sea level at 0 is used as the reference point for Geodetic Elevation measurements.
 
 Why Other Options Are Wrong
 B, C, D) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2068,1,4,DRAWINGS AND SPECIFICATIONS,medium,"ON A PIPING DRAWING, WHAT SYMBOL IDENTIFIES THE OXIDIZING FLAME SETTING?",A circle with an X through it,The oxidizing symbol — a standardized mark on piping or welding drawings,A diamond shape indicating flame type selection,A triangle pointing upward at the torch connection point,B,"Correct Answer: B
 The Oxidizing Symbol is used to identify the oxidizing flame setting on a piping or welding drawing.
 
 Why Other Options Are Wrong
 A, C, D) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2069,1,4,DRAWINGS AND SPECIFICATIONS,medium,"WHICH SYMBOL ON A DRAWING REPRESENTS A BALL VALVE, AND HOW IS IT VISUALLY IDENTIFIED?",A circle with two lines extending from either side,A bow-tie shape — two triangles meeting at their points with a circle in the center,A filled rectangle representing the valve body,A crescent shape with a line through the center,B,"Correct Answer: B
 A Ball Valve is represented by a bow-tie or butterfly shape symbol - two triangles meeting at their points with a circle in the center. # Section 11 - Pumps, Hangers & Supports
 
 Why Other Options Are Wrong
 A, C, D) These options are incorrect for this question.","First Year Guide - Drawings, Symbols & Plans",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2070,1,2,"TOOLS, EQUIPMENT AND MATERIALS",medium,WHICH TYPE OF PUMP IS USED IN INDUSTRIAL AND HIGH-RISE BUILDING SETTINGS?,Gear pump,Reciprocating piston pump,Positive displacement pump,Centrifugal pump,D,"Correct Answer: D
 A Centrifugal pump is used in industrial settings and high-rise buildings.(They use a rotating impeller to convert mechanical energy into kinetic energy, which is then converted into pressure within t
 
 Why Other Options Are Wrong
 A, B, C) These options are incorrect for this question.","First Year Guide - Pumps, Hangers & Supports",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2071,1,2,"TOOLS, EQUIPMENT AND MATERIALS",medium,"ON A STANDARD PUMP DIAGRAM, WHICH INTERNAL COMPONENT IS LABELLED AS 'G'?",Impeller,Volute casing,Mechanical seal,Wear ring,A,"Correct Answer: A
 The component labeled G on a pump diagram is the Impeller - the rotating part responsible for moving fluid through the pump.\
 
 Why Other Options Are Wrong
 B, C, D) These options are incorrect for this question.","First Year Guide - Pumps, Hangers & Supports",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2072,1,2,"TOOLS, EQUIPMENT AND MATERIALS",medium,WHAT MUST BE DONE TO COMPRESSION TANK GAUGES TO ENSURE THEY FUNCTION ACCURATELY?,Replaced annually regardless of condition,Purged of trapped air before each reading,Isolated from system pressure before inspection,Calibrated to ensure accurate readings,D,"Correct Answer: D
 Compression tank gauges must be calibrated to ensure accurate readings.
 
 Why Other Options Are Wrong
 A, B, C) These options are incorrect for this question.","First Year Guide - Pumps, Hangers & Supports",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2073,1,2,"TOOLS, EQUIPMENT AND MATERIALS",medium,WHAT DEVICE IS SPECIFICALLY USED TO SUPPORT A VERTICAL PIPE (RISER) AND PREVENT IT FROM SLIDING DOWNWARD UNDER ITS OWN WEIGHT?,Spring hanger with adjustable rod,Clevis hanger with threaded rod,Pipe clamp with beam attachment,Riser clamp,D,"Correct Answer: D
 A Riser Clamp is the device used to support a vertical pipe and carry its load.
 
 Why Other Options Are Wrong
 A, B, C) These options are incorrect for this question.","First Year Guide - Pumps, Hangers & Supports",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2074,1,4,DRAWINGS AND SPECIFICATIONS,medium,WHAT IS THE PURPOSE OF TWO HOLES WITH A LEVEL AND TWO FLANGES POSITIONED DIAGONALLY TO EACH OTHER ON A PIPE SUPPORT DRAWING?,To indicate the pressure gauge connection points on the support,To show where the pipe is insulated at the support point,To mark where the support welds are to be applied,To show correct alignment for flanged pipe supports — ensuring both flanges are leveled and balanced diagonally,D,"Correct Answer: D
 This configuration shows the correct alignment method for flanged pipe supports - two holes with a level ensures the flanges are properly aligned diagonally to each other for a balanced, level install
 
 Why Other Options Are Wrong
 A, B, C) These options are incorrect for this question.","First Year Guide - Pumps, Hangers & Supports",46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2075,1,5,CALCULATIONS AND SCIENCE,hard,HOW MANY TIMES LARGER IN AREA IS A CIRCLE WITH A 150MM DIAMETER COMPARED TO A CIRCLE WITH A 50MM DIAMETER?,3 times larger in cross-sectional area,6 times larger in cross-sectional area,9 times larger in cross-sectional area,12 times larger in cross-sectional area,C,"Correct Answer: C
 The 150mm circle is 9 times larger in area
 
 Why Other Options Are Wrong
 A, B, D) These options are incorrect for this question.",First Year Guide - Math & Calculations,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2076,1,5,CALCULATIONS AND SCIENCE,hard,A BOX CONTAINS 85 PIPE FITTINGS AND EACH FITTING COSTS $2.75. WHAT IS THE TOTAL COST OF PURCHASING 3 BOXES?,$701.25,$233.75,$255.00,$826.25,A,"Correct Answer: A
 3 boxes x 85 fittings = 255 fittings. 255 x \$2.75 = \$701.25 total cost.
 
 Why Other Options Are Wrong
 B, C, D) These options are incorrect for this question.",First Year Guide - Math & Calculations,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2077,1,5,CALCULATIONS AND SCIENCE,hard,"A PIPE IS GRADED AT 92 FEET OVER 1/8 INCH PER FOOT OF DROP. HOW DO YOU CALCULATE THE TOTAL DROP, AND WHAT IS THE RESULT?",Divide the two numbers to cancel the foot unit: 92 ÷ 8 = 11.5 inches total drop,Multiply: 92 × 1/8 = 11.5 feet total drop,Add: 92 + 8 = 100 inches total drop,Subtract: 92 − 8 = 84 inches total drop,A,"Correct Answer: A
 Divide the two numbers to cancel the foot unit: 92 ÷ 8 = 11.5 feet - so the total drop is 11 feet (expressed as 92/8 = 11ft).
 
 Why Other Options Are Wrong
 B, C, D) These options are incorrect for this question.",First Year Guide - Math & Calculations,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2078,1,5,CALCULATIONS AND SCIENCE,hard,"IF A JOB MEASUREMENT ON A DRAWING IS 50MM AT A SCALE OF 1:200, WHAT IS THE ACTUAL REAL-WORLD MEASUREMENT?",250 mm actual measurement,"5,000 mm actual measurement","10,000 mm (10 metres) actual measurement","1,000 mm actual measurement",C,"Correct Answer: C
 Multiply 50mm ÷ 200, then divide by 1000 to convert to meters: 50 x 200 = 10,000mm ÷ 1000 = 10 meters actual measurement.\
 
 Why Other Options Are Wrong
 A, B, D) These options are incorrect for this question.",First Year Guide - Math & Calculations,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2079,1,5,CALCULATIONS AND SCIENCE,medium,"HOW DO YOU CONVERT A DECIMAL FOOT MEASUREMENT OF 8.347 FEET INTO FEET, INCHES, AND THE NEAREST 1/16TH OF AN INCH?","8 feet, 4 inches, and 3/16 of an inch","8 feet, 5 inches, and 1/16 of an inch","8 feet, 4 inches, and approximately 2-3/16 of an inch","8 feet, 3 inches, and 9/16 of an inch",C,"Correct Answer: C
 8.347 feet converts to 0.347x12\"" = 4.164\"" Round to 4\"" remaining decimal from the inches (0.164) and multiply it by your desired fractional precision (usually 16 for 1/16ths of an inch) (0.164x16th
 
 Why Other Options Are Wrong
 A, B, D) These options are incorrect for this question.",First Year Guide - Math & Calculations,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2080,1,5,CALCULATIONS AND SCIENCE,hard,HOW DO YOU FIND THE AREA OF AN IRREGULAR-SHAPED BUILDING FLOOR PLAN THAT CONTAINS A RECTANGULAR CUTOUT OR SMALLER BOX WITHIN IT?,Add the area of the smaller rectangle to the larger outer rectangle,Divide the total outer area by the number of rectangular sections,Calculate the outer rectangle area then subtract the inner rectangle (cutout) area,Multiply the perimeter of both rectangles together,C,"Correct Answer: C
 Calculate the area of the full outer rectangle, then subtract the area of the smaller inner rectangle (the cutout)
 
 Why Other Options Are Wrong
 A, B, D) These options are incorrect for this question.",First Year Guide - Math & Calculations,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2081,1,5,CALCULATIONS AND SCIENCE,hard,"FOR A TANK THAT HAS A CYLINDRICAL BODY WITH SPHERICAL (ROUNDED) CAPS ON BOTH ENDS, AND YOU ARE GIVEN ITS HEIGHT AND DIAMETER, HOW IS THE TOTAL VOLUME CALCULATED?",Calculate only the cylinder volume and ignore the end caps,Calculate the cylinder volume then add the volume of the two spherical end caps,Multiply the cylinder volume by a fixed spherical correction factor,Calculate the sphere volume using full height and ignore the cylinder section,B,"Correct Answer: B
 Calculate the volume of the full cylinder using the height and diameter, then add the volume of the two spherical end caps
 
 Why Other Options Are Wrong
 A, C, D) These options are incorrect for this question.",First Year Guide - Math & Calculations,46084,steamfitter_pipefitter,CA
y1_Sf_Can_Q2082,1,5,CALCULATIONS AND SCIENCE,hard,"HOW DO YOU CALCULATE THE AREA OF A CATWALK THAT WRAPS AROUND A CIRCULAR TANK, GIVEN THE TANK DIAMETER AND THE CATWALK WIDTH?","Find the area of the full outer circle (tank diameter plus catwalk on both sides), then subtract the tank circle area",Multiply the tank circumference by the catwalk width only,Add the tank area to the catwalk width times the tank diameter,Divide the outer circle area by the number of catwalk sections,A,"Correct Answer: A
 Find the area of the full outer circle (tank diameter plus catwalk width on both sides), then subtract the area of the tank circle
 
 Why Other Options Are Wrong
 B, C, D) These options are incorrect for this question.",First Year Guide - Math & Calculations,46084,steamfitter_pipefitter,CA
